Def_obesidad,Pob65ymas,ymas_H65,ymas_M65,Porc_H,Porc_M,Porc20_59,Porc20_59_H,Porc20_59_M,RelHomMuj20ymas,Hm65mas,ANALF,SPRIM,OVSDE,OVSEE,OVSAE,OVPT,PO2SM,VivHacinamiento,SEBC,SDSS,VDREN,VLAV,VREF,IENV,PM,PF,P60m,PM60m,PF60m,Pob0a24,P2059m,GraPromEsc,P35ASIST,P611ASIST,P1214ASIST,P1517ASIST,Pob18a24AsisEsc,PPEA,PPO,PSDSS,PADSS,PPSSP,POV,PODV,PPAR,PTEC,PPISO,PCOC,PELECT,PAGUA,PEXC,PDREN,PELEDRENAG,PREFR,PRADIO,PTV,VivCelular,VivInternet,DCONS,DCAMA,DNEUM,DINF,DCOR,DefunDiabetes,DHIPER,DRESPCR,ENTIDAD,MUNICIP,Municipio,P20ymas,Diabetes,DIA_EE,CVDIA,Hipertension,HIP_EE,CVHIP,Obesidad,OBE_EE,CVOBE
"0,000000000000","0,219689119171","0,210648148148","0,227016885553","0,447668393782","0,552331606218","0,720207253886","0,729166666667","0,712945590994","0,810506566604","0,752066115702","0,115200000000","0,299100000000","0,051100000000","0,019700000000","0,054700000000","0,164100000000","0,808700000000","0,365200000000","0,533736000000","0,045222000000","0,664987000000","0,619647000000","0,297229000000","0,521164021164","0,457330415755","0,542669584245","0,177972283005","0,454918032787","0,545081967213","0,424507658643","0,397520058352","0,068811681772","0,753424657534","0,975155279503","0,987804878049","0,781609195402","0,179487179487","0,359069767442","0,340465116279","0,045222465354","0,954777534646","0,906035141329","0,034534010000","0,019613730000","0,191435768262","0,015113350126","0,171284634761","0,743073047859","0,969773299748","0,070528967254","0,062972292191","0,664987405542","0,010075566751","0,702770780856","0,541561712846","0,715365239295","0,682619647355","0,007556675063","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,001500000000","0,000000000000","0,000000000000","0,000000000000",20,558,Valerio Trujano,965,"0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000",0
"0,000000000000","0,137102913696","0,143150183150","0,131689401889","0,472351027753","0,527648972247","0,801508754931","0,792673992674","0,809417628541","0,895199370409","0,973107569721","0,168000000000","0,335200000000","0,009800000000","0,028500000000","0,157000000000","0,080300000000","0,555600000000","0,295700000000","0,583648000000","0,080841000000","0,690094000000","0,718172000000","0,251134000000","0,323114653587","0,479448433852","0,520551566148","0,127230274461","0,498614958449","0,501385041551","0,463853033173","0,408652363540","0,067059260635","0,642433234421","0,991819244254","0,952956989247","0,698871650212","0,208735987630","0,310981480433","0,290309792150","0,080840565664","0,916383981673","0,939137541464","0,039586680000","0,018241020000","0,012556679456","0,005580746425","0,083188001395","0,754098360656","0,968433903035","0,158353679805","0,011335891175","0,690094175096","0,010812696198","0,748866410882","0,465120334845","0,700034879665","0,292117195675","0,057725845832","0,034400000000","0,055800000000","0,012900000000","0,000000000000","0,081600000000","0,150000000000","0,008600000000","0,008600000000",20,559,San Juan Bautista Valle Nacional,14449,"0,153377630122","0,004493635935","2,929785739567","0,213455149502","0,010480237072","4,909807562182","0,562509779377","0,115750523258","20,57751305"
"0,000000000000","0,203224437845","0,206751054852","0,200309957381","0,452481968604","0,547518031396","0,734620280017","0,728082512893","0,740023246804","0,826423866718","0,852998065764","0,132800000000","0,404100000000","0,011100000000","0,013500000000","0,027800000000","0,172500000000","0,721300000000","0,466800000000","0,769732000000","0,237135000000","0,238650000000","0,798603000000","0,436554000000","0,543352601156","0,458772193801","0,541227806199","0,172585013542","0,469049694856","0,530950305144","0,407162202829","0,420252783629","0,056334555827","0,668693009119","0,983502538071","0,879365079365","0,460122699387","0,075384615385","0,445803861594","0,438921812273","0,237135118868","0,761811616010","0,975311080387","0,038684520000","0,023651250000","0,014551804424","0,000000000000","0,189755529686","0,694412107101","0,983119906868","0,031431897555","0,018626309662","0,238649592549","0,004074505239","0,563445867288","0,753783469150","0,749126891735","0,334691501746","0,019208381839","0,000000000000","0,000000000000","0,027500000000","0,000000000000","0,068700000000","0,027500000000","0,020600000000","0,006900000000",20,560,Villa Díaz Ordaz,4714,"0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000",0
"0,000000000000","0,132867132867","0,126451612903","0,138150903294","0,451631701632","0,548368298368","0,812937062937","0,819354838710","0,807651434644","0,823591923486","0,753846153846","0,118200000000","0,311500000000","0,136200000000","0,047800000000","0,175300000000","0,194300000000","0,795500000000","0,536500000000","0,616954000000","0,157763000000","0,962287000000","0,950122000000","0,807786000000","0,256292906178","0,487629974901","0,512370025099","0,108999641449","0,460526315789","0,539473684211","0,507708856221","0,381857296522","0,064806079665","0,479166666667","0,966005665722","0,957746478873","0,725146198830","0,107816711590","0,333804143126","0,331450094162","0,157762638939","0,840444603801","0,971843003413","0,033929440000","0,026041080000","0,159367396594","0,002433090024","0,201946472019","0,916058394161","0,934306569343","0,198296836983","0,173965936740","0,962287104623","0,035279805353","0,192214111922","0,346715328467","0,548661800487","0,427007299270","0,014598540146","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000",20,561,Yaxe,1716,"0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000",0
"0,000000000000","0,162027833002","0,169102296451","0,155597722960","0,476143141153","0,523856858847","0,787276341948","0,780793319415","0,793168880455","0,908918406072","0,987804878049","0,095600000000","0,228800000000","0,021200000000","0,008400000000","0,020600000000","0,090100000000","0,561100000000","0,415700000000","0,512129000000","0,135779000000","0,180523000000","0,522565000000","0,472684000000","0,358276643991","0,487773487773","0,512226512227","0,125482625483","0,502564102564","0,497435897436","0,458172458172","0,416344916345","0,073747747748","0,688172043011","0,983695652174","0,930232558140","0,752577319588","0,132183908046","0,437864887406","0,437030859049","0,135778635779","0,864221364221","0,958302308265","0,036912110000","0,021346150000","0,004750593824","0,002375296912","0,087885985748","0,577197149644","0,988123515439","0,028503562945","0,030878859857","0,180522565321","0,000000000000","0,527315914489","0,707838479810","0,840855106888","0,287410926366","0,035629453682","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,001600000000","0,003100000000","0,000000000000",20,562,Magdalena Yodocono de Porfirio Díaz,1006,"0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000",0
"0,000000000000","0,240761478163","0,212713936430","0,264462809917","0,458006718925","0,541993281075","0,667413213886","0,699266503667","0,640495867769","0,845041322314","0,679687500000","0,370500000000","0,568900000000","0,245400000000","0,024700000000","0,053100000000","0,134700000000","0,593300000000","0,365500000000","0,798774000000","0,162183000000","0,673469000000","0,752187000000","0,311953000000","0,797872340426","0,458860759494","0,541139240506","0,224683544304","0,408450704225","0,591549295775","0,400316455696","0,372626582278","0,038396322778","0,479166666667","0,981818181818","0,892307692308","0,216666666667","0,006097560976","0,288314176245","0,287356321839","0,162183544304","0,836234177215","0,987701040681","0,036851310000","0,022898550000","0,160349854227","0,005830903790","0,137026239067","0,912536443149","0,956268221574","0,043731778426","0,268221574344","0,673469387755","0,011661807580","0,688046647230","0,408163265306","0,655976676385","0,119533527697","0,005830903790","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,005100000000","0,002600000000","0,001300000000","0,001300000000",20,563,Yogana,893,"0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000",0
"0,000000000000","0,270725388601","0,276243093923","0,265853658537","0,468911917098","0,531088082902","0,642487046632","0,632596685083","0,651219512195","0,882926829268","0,917431192661","0,171600000000","0,339400000000","0,012400000000","0,023100000000","0,145300000000","0,158800000000","0,926300000000","0,422900000000","0,617254000000","0,023029000000","0,940000000000","0,940000000000","0,800000000000","0,692810457516","0,467670504872","0,532329495128","0,229406554473","0,486486486486","0,513513513514","0,438441098317","0,332152347210","0,061690997567","0,890625000000","1,000000000000","1,000000000000","0,865671641791","0,204918032787","0,357305936073","0,356164383562","0,023029229407","0,974313551816","0,989090909091","0,032257140000","0,023619250000","0,297142857143","0,000000000000","0,145714285714","0,957142857143","0,965714285714","0,168571428571","0,017142857143","0,940000000000","0,017142857143","0,200000000000","0,614285714286","0,728571428571","0,011428571429","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000",20,564,Yutanduchi de Guerrero,772,"0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000",0
"0,000000000000","0,082319925164","0,077620573751","0,086327578161","0,460279196949","0,539720803051","0,875980427430","0,882435707027","0,870475301647","0,852809812679","0,766795366795","0,064100000000","0,194700000000","0,009100000000","0,045000000000","0,403000000000","0,160000000000","0,374100000000","0,372600000000","0,404744000000","0,192634000000","0,273702000000","0,535133000000","0,300064000000","0,161849710983","0,476120058227","0,523879941773","0,074701356316","0,436127435818","0,563872564182","0,490884724693","0,433882483422","0,087065038741","0,657340116279","0,980849899690","0,924050632911","0,687138406765","0,293288708825","0,541046730124","0,517142593106","0,192633840893","0,803992698537","0,748850442580","0,039340970000","0,020810450000","0,260430869921","0,003545132261","0,159803654213","0,255340423598","0,952095264067","0,389600945369","0,012817016635","0,273702390692","0,027633851468","0,699936369421","0,701481683483","0,871738932824","0,841378056540","0,086083083356","0,008900000000","0,017700000000","0,000000000000","0,000000000000","0,006600000000","0,035500000000","0,015500000000","0,006600000000",20,565,Villa de Zaachila,27794,"0,134638218256","0,000000000000","0,000000000000","0,076925844637","0,000000000000","0,000000000000","0,323501898421","0,000000000000",0
"0,000000000000","0,165380374862","0,156392694064","0,173773987207","0,482910694598","0,517089305402","0,777839029768","0,785388127854","0,770788912580","0,933901918977","0,840490797546","0,232500000000","0,403500000000","0,003700000000","0,038700000000","0,202700000000","0,228200000000","0,544100000000","0,520400000000","0,685950000000","0,095017000000","0,524163000000","0,838910000000","0,706320000000","0,317510548523","0,498338870432","0,501661129568","0,131561461794","0,487373737374","0,512626262626","0,515946843854","0,350830564784","0,055862907146","0,840000000000","0,984693877551","0,910447761194","0,746724890830","0,114361702128","0,264393268379","0,240921169176","0,095016611296","0,901993355482","0,974953959484","0,037298640000","0,025881340000","0,048327137546","0,024783147460","0,215613382900","0,907063197026","0,956629491945","0,204460966543","0,004956629492","0,524163568773","0,014869888476","0,293680297398","0,299876084263","0,572490706320","0,017348203222","0,006195786865","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,009500000000","0,000000000000","0,000000000000","0,003200000000",20,566,San Mateo Yucutindoo,1814,"0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000",0
"0,000000000000","0,227226720648","0,230515916575","0,224413145540","0,461032388664","0,538967611336","0,708502024291","0,703622392975","0,712676056338","0,855399061033","0,878661087866","0,281100000000","0,517400000000","0,064100000000","0,024300000000","0,231800000000","0,253700000000","0,802300000000","0,422900000000","0,774758000000","0,077657000000","0,102978000000","0,388337000000","0,321340000000","0,429606625259","0,478357733927","0,521642266073","0,168682367919","0,469811320755","0,530188679245","0,497135582432","0,332590706556","0,045578262889","0,767955801105","0,987244897959","0,824175824176","0,467032967033","0,084541062802","0,265618359541","0,260093497663","0,077657542966","0,919159770847","0,982686980609","0,038982630000","0,024187840000","0,085607940447","0,013647642680","0,234491315136","0,836228287841","0,973945409429","0,215880893300","0,076923076923","0,102977667494","0,007444168734","0,678660049628","0,480148883375","0,795285359801","0,023573200993","0,006203473945","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,009800000000","0,009800000000","0,006500000000","0,000000000000",20,567,Zapotitlán Lagunas,1976,"0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000","0,000000000000",0
